product_id,fullname,brand,url_part,review_url,test_bench_id,test_bench_version,released_at,first_published_at,last_updated_at,sizes_available,product_type,display_type,backlight_type_v2,dimming_zone_count,color_architecture,qd_present,qd_material,spd_verified,marketing_label,panel_type,panel_sub_type,backlight_type_rtings,spd_classification,spd_confidence,blue_peak_nm,blue_fwhm_nm,green_peak_nm,green_fwhm_nm,red_peak_nm,red_fwhm_nm,native_refresh_rate,resolution,ground_truth_tech,ground_truth_qd_type,match_status,scraped_at,spd_image,spd_image_local,price_size,price_best,price_source,price_amazon,price_buybox,price_bestbuy,price_list,price_per_m2,sizes_with_price,size_min,size_max,all_asins,all_bb_skus,price_per_mixed_use,mixed_usage,home_theater,gaming,sports,bright_room,color_score,brightness_score,black_level_score,contrast_ratio_score,native_contrast_score,sdr_dci_p3_coverage_pct,sdr_bt2020_coverage_pct,hdr_bt2020_coverage_itp_pct,sdr_real_scene_peak_nits,sdr_peak_10pct_nits,sdr_peak_2pct_nits,hdr_peak_100pct_nits,hdr_peak_50pct_nits,hdr_peak_25pct_nits,hdr_peak_10pct_nits,hdr_peak_2pct_nits,native_contrast,contrast_ratio,first_response_time_ms,total_response_time_ms,input_lag_1080p_ms,input_lag_4k_ms,vrr_support,hdmi_forum_vrr,hdmi_ports,hdmi_21_speed
92240,Samsung QN80F,Samsung,samsung-qn80f,https://www.rtings.com/tv/reviews/samsung/qn80f,227,v2.2,2025-03-25 20:00:01 -0400,2025-07-16 09:09:04 -0400,2026-03-11 09:43:40 -0400,"55"" (QN55QN80FAFXZA); 65"" (QN65QN80FAFXZA); 75"" (QN75QN80FAFXZA); 85"" (QN85QN80FAFXZA); 100"" (QN100QN80FFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-qn80f_spd.jpg,65.0,1799.99,rtings,,,,,1879.3192807967223,5,55.0,100.0,B0DXN7BRLL,6618847,253.51971830985917,7.1,7.1,7.1,7.7,7.6,7.1,7.2,6.9,6.8,8.0,78.34,54.22,37.2,696.0,845.0,732.0,561.0,603.0,791.0,930.0,972.0,6611.0,47825.0,5.5,12.5,5.3,4.8,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
49719,Samsung QN85D,Samsung,samsung-qn85d,https://www.rtings.com/tv/reviews/samsung/qn85d-qn85dd-qled,227,v2.2,2024-03-01 00:00:00 -0500,2024-05-14 12:51:44 -0400,2026-03-16 09:46:18 -0400,"55"" (QN55QN85DBFXZA); 65"" (QN65QN85DBFXZA); 75"" (QN75QN85DBFXZA); 85"" (QN85QN85DBFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,120Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-qn85d_spd.jpg,65.0,1599.99,rtings,,,,,1675.9350047679593,4,55.0,85.0,"B0CW27D646,B0CW27SNZS",6576434,213.332,7.5,7.5,7.2,7.9,7.9,7.5,8.0,7.3,7.4,7.5,85.15,58.68,36.8,768.0,939.0,790.0,604.0,737.0,991.0,970.0,872.0,5537.0,72862.0,9.1,9.6,6.4,6.4,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
49718,Samsung QN900D 8K,Samsung,samsung-qn900d-8k,https://www.rtings.com/tv/reviews/samsung/qn900d-8k-qled,197,v2.0.1,2024-03-01 00:00:00 -0500,2024-09-11 09:15:07 -0400,2025-08-29 15:08:34 -0400,"65"" (QN65QN900DFXZA); 75"" (QN75QN900DFXZA); 85"" (QN85QN900DFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,60Hz,8k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-qn900d-8k_spd.jpg,65.0,4499.99,rtings,,,,,4741.865732752096,3,65.0,85.0,"B0CVSJC57H,B0CVSGYHYM",,562.49875,8.0,8.1,7.7,8.0,8.0,8.0,8.4,8.3,9.6,5.2,87.91,61.84,42.9,572.5,1454.0,1475.0,460.0,730.0,1214.0,1467.0,1459.0,1989.0,271400.0,9.4,10.1,5.1,5.1,Yes,Yes,4 (4x HDMI 2.1),40 Gbps
92242,Samsung QN900F 8K,Samsung,samsung-qn900f-8k,https://www.rtings.com/tv/reviews/samsung/qn900f-8k,210,v2.1,2025-03-26 00:00:00 -0400,2025-08-29 14:57:26 -0400,2026-01-20 15:40:10 -0500,"65"" (QN65QN900FFXZA); 75"" (QN75QN900FFXZA); 85"" (QN85QN900FFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,60Hz,8k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-qn900f-8k_spd.jpg,65.0,3299.99,rtings,,,,,2941.4873232827777,3,65.0,85.0,,"6613453,6613450",423.075641025641,7.8,7.7,7.9,8.5,8.8,7.9,8.3,7.5,8.5,5.0,85.46,60.28,43.5,1389.908203,1656.0,1511.0,722.0,1117.0,1790.0,1762.0,1647.0,1708.0,146686.0,6.6,8.8,5.2,5.4,Yes,Yes,4 (4x HDMI 2.1),40 Gbps
49720,Samsung QN90D,Samsung,samsung-qn90d,https://www.rtings.com/tv/reviews/samsung/qn90d-qn90dd-qled,227,v2.2,2024-03-21 00:00:00 -0400,2024-06-03 11:49:48 -0400,2026-03-17 09:30:59 -0400,"43"" (QN43QN90DAFXZA); 50"" (QN50QN90DAFXZA); 55"" (QN55QN90DAFXZA); 65"" (QN65QN90DAFXZA); 75"" (QN75QN90DAFXZA); 85"" (QN85QN90DAFXZA); 98"" (QN98QN90DAFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-qn90d_spd.jpg,65.0,1699.99,rtings,,,,,2302.2786245286384,7,43.0,98.0,"B0CW27J5LR,B0CW27DXJX,B0CW2557NX,B0CW26R7H8,B0CV9GM5L3",6576427,209.87530864197532,8.1,8.3,7.6,8.5,8.5,7.8,9.1,8.6,9.6,6.3,90.62,64.05,49.4,1315.0,2032.0,1930.0,619.0,894.0,1510.0,2087.0,2158.0,3404.0,270333.0,8.5,9.2,6.1,6.2,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
92241,Samsung QN90F,Samsung,samsung-qn90f,https://www.rtings.com/tv/reviews/samsung/qn90f,227,v2.2,2025-03-17 00:00:00 -0400,2025-05-02 14:20:36 -0400,2026-03-10 09:27:33 -0400,"43"" (QN43QN90FAFXZA); 50"" (QN50QN90FAFXZA); 55"" (QN55QN90FAFXZA); 65"" (QN65QN90FAFXZA); 75"" (QN75QN90FAFXZA); 85"" (QN85QN90FAFXZA); 98"" (QN98QN90FAFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,165Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-qn90f_spd.jpg,65.0,1599.99,bestbuy,,,1599.99,,2673.48260650563,7,43.0,98.0,B0DX3VNMHW,"6613498,6613504,6613494,6613496,6613455,6613448",195.12073170731708,8.2,8.1,7.8,8.4,8.7,7.7,9.0,8.3,8.4,7.2,84.67,61.31,49.8,1162.2,1804.0,1725.0,674.0,1055.0,1950.0,2075.0,1873.0,4854.0,135367.0,7.2,11.6,4.1,3.6,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
57722,Samsung QN95D,Samsung,samsung-qn95d,https://www.rtings.com/tv/reviews/samsung/qn95d,197,v2.0.1,2024-07-01 00:00:00 -0400,2024-12-13 10:09:26 -0500,2025-09-24 16:59:00 -0400,"65"" (QN65QN95DAFXZA); 75"" (QN75QN95DAFXZA); 85"" (QN85QN95DAFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-qn95d_spd.jpg,,,,,,,,,3,,,,,,8.1,8.2,7.8,8.4,8.6,7.9,8.8,8.7,9.3,5.7,87.02,61.05,46.5,1370.531006,1716.0,1418.0,633.0,1027.0,1759.0,1901.0,1893.0,2562.0,224900.0,7.6,7.6,5.1,5.1,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
88591,Samsung QN990F 8K,Samsung,samsung-qn990f-8k,https://www.rtings.com/tv/reviews/samsung/qn990f-8k,227,v2.2,2025-04-09 00:00:00 -0400,2025-06-11 09:33:35 -0400,2026-03-12 10:23:18 -0400,"65"" (‎QN65QN990FFXZA); 75"" (QN75QN990FFXZA); 85"" (QN85QN990FFXZA); 98"" (QN98QN990FFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,,QD-LCD,high,449.8,16.7,540.1,36.0,629.2,38.6,120Hz,8k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-qn990f-8k_spd.jpg,65.0,4239.99,rtings,,,,,7442.07354944682,4,65.0,98.0,,"6613490,6613456,6613463",543.5884615384615,7.8,7.8,7.4,8.0,8.3,7.5,8.6,7.8,9.2,4.5,88.65,62.28,50.3,674.0,2222.0,2105.0,512.0,831.0,1482.0,2195.0,2016.0,1314.0,208100.0,5.5,11.8,19.2,10.9,Yes,Yes,"5 (4x HDMI 2.1, 1x Micro HDMI 2.1)",48 Gbps
49704,Samsung S85D OLED,Samsung,samsung-s85d-oled,https://www.rtings.com/tv/reviews/samsung/s85d-oled,197,v2.0.1,2024-05-05 20:00:01 -0400,2024-06-28 10:41:41 -0400,2025-05-08 10:57:38 -0400,"55"" (QN55S85DAEXZA); 65"" (QN65S85DAEXZA); 77"" (QN77S85DAEXZA); 83"" (QN83S85DAEXZA)",tv,OLED,,,WOLED,No,,Yes,Samsung OLED,OLED,WOLED,,WOLED,high,451.8,21.5,534.3,32.6,625.8,39.3,120Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-s85d-oled_spd.jpg,65.0,1599.99,rtings,,,,,1929.4185496794871,4,55.0,83.0,"B0CXR1D43S,B0CXQVQ5GQ,B0CWVH1XXZ",,205.12692307692308,7.8,8.0,8.2,7.3,6.8,7.4,6.3,10.0,10.0,10.0,95.22,64.14,33.2,402.0,434.0,425.0,144.0,257.0,472.0,643.0,643.0,inf,inf,1.0,1.9,5.3,5.3,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
92236,Samsung S85F OLED,Samsung,samsung-s85f-oled,https://www.rtings.com/tv/reviews/samsung/s85f-oled,227,v2.2,2025-03-26 00:00:00 -0400,2025-04-29 15:52:46 -0400,2026-03-11 12:48:16 -0400,"55"" (QN55S85FAFXZA); 65"" (QN65S85FAFXZA); 77"" (QN77S85FAFXZA); 83"" (QN83S85FAFXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,,QD-OLED,high,451.8,21.5,534.3,32.6,625.8,39.3,120Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-s85f-oled_spd.jpg,65.0,1197.99,amazon,1197.99,,,1197.99,1350.5362637362637,2,55.0,65.0,B0DXMZRG1Q,6614344,146.09634146341466,8.2,8.6,8.6,7.8,7.2,8.6,6.6,10.0,10.0,10.0,98.31,80.55,47.3,378.0,509.0,517.0,149.0,281.0,543.0,754.0,758.0,inf,inf,0.8,1.0,5.2,5.2,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
49703,Samsung S90D OLED,Samsung,samsung-s90d-oled,https://www.rtings.com/tv/reviews/samsung/s90d-s90dd-oled-qd-oled,227,v2.2,2024-03-01 00:00:00 -0500,2024-04-18 14:38:48 -0400,2026-03-11 14:11:39 -0400,"42"" (WOLED) (QN42S90DAEXZA); 48"" (WOLED) (QN48S90DAEXZA); 55"" (QD-OLED) (QN55S90DAFXZA); 65"" (QD-OLED) (QN65S90DAFXZA); 77"" (QD-OLED) (QN77S90DAFXZA); 83"" (WOLED) (QN83S90DAEXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,,QD-OLED,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-s90d-oled_spd.jpg,65.0,1055.95,amazon_3p,,,,1056.99,1616.6704727564102,3,55.0,77.0,"B0CV9L3R7V,B0CV9VGMPT,B0CY3JS745",,122.78488372093024,8.6,8.8,9.0,7.8,7.2,8.9,7.8,10.0,10.0,10.0,99.9,83.4,55.2,381.0,493.0,496.0,214.0,334.0,640.0,1193.0,1199.0,inf,inf,0.8,1.2,4.7,4.8,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
92237,Samsung S90F OLED,Samsung,samsung-s90f-oled,https://www.rtings.com/tv/reviews/samsung/s90f-oled,227,v2.2,2025-04-09 00:00:00 -0400,2025-06-02 14:07:18 -0400,2026-03-11 13:09:05 -0400,"42"" (‎QN42S90FAEXZA); 48"" (QN48S90FAEXZA); 55"" (QN55S90FAFXZA); 65"" (QN65S90FAFXZA); 77"" (QN77S90FAFXZA); 83"" (QN83S90FAEXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,,QD-OLED,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-s90f-oled_spd.jpg,65.0,1399.99,rtings,,,,,1649.0270661630038,3,55.0,77.0,B0DWTD3WF8,"6613501,6613491,6613462",160.91839080459772,8.7,8.9,9.1,8.2,7.6,8.8,8.0,10.0,10.0,10.0,98.11,79.55,58.0,449.0,628.0,629.0,258.0,383.0,667.0,1426.0,1628.0,inf,inf,0.8,0.8,4.4,4.5,Yes,Yes,4 (4x HDMI 2.1),48 Gbps
49702,Samsung S95D OLED,Samsung,samsung-s95d-oled,https://www.rtings.com/tv/reviews/samsung/s95d-oled,227,v2.2,2024-03-01 00:00:00 -0500,2024-04-23 08:45:29 -0400,2026-03-12 10:28:02 -0400,"55"" (QN55S95DAFXZA); 65"" (QN65S95DAFXZA); 77"" (QN77S95DAFXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,,QD-OLED,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-s95d-oled_spd.jpg,65.0,3099.99,rtings,,,,,3512.122304258241,3,55.0,77.0,"B0CVSJFPGH,B0CVSGNZBZ",,360.46395348837206,8.6,8.8,9.1,8.2,7.7,8.6,8.0,10.0,10.0,10.0,99.82,83.1,59.4,402.6022339,759.0,761.0,295.0,453.0,800.0,1635.0,1650.0,inf,inf,0.7,0.7,4.7,4.8,Yes,Yes,4 (4x HDMI 2.1),40 Gbps
88596,Samsung S95F OLED,Samsung,samsung-s95f-oled,https://www.rtings.com/tv/reviews/samsung/s95f-oled,227,v2.2,2025-04-09 00:00:00 -0400,2025-05-13 09:19:20 -0400,2026-03-10 09:27:33 -0400,"55"" (QN55S95FAFXZA); 65"" (QN65S95FAFXZA); 77"" (QN77S95FAFXZA); 83"" (QN83S95FAFXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,,QD-OLED,high,451.8,21.5,534.3,32.6,625.8,39.3,165Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-s95f-oled_spd.jpg,65.0,2199.99,rtings,,,,,2781.806461767399,3,55.0,77.0,B0DXN7QNF1,6613492,244.4433333333333,9.0,9.1,9.3,9.0,8.8,9.1,8.7,10.0,10.0,10.0,99.95,85.92,63.4,710.0,1052.0,1060.0,403.0,624.0,1085.0,2124.0,2190.0,inf,inf,0.8,1.0,4.1,4.1,Yes,Yes,4 (4x HDMI 2.1),40 Gbps
56163,Samsung The Frame 2024,Samsung,samsung-the-frame-2024,https://www.rtings.com/tv/reviews/samsung/the-frame-2024-qled,227,v2.2,2024-03-21 00:00:00 -0400,2024-05-09 08:54:53 -0400,2026-03-17 09:53:09 -0400,"43"" (QN43LS03DAFXZA); 50"" (QN50LS03DAFXZA); 55"" (QN55LS03DAFXZA); 65"" (QN65LS03DAFXZA); 75"" (QN75LS03DAFXZA); 85"" (QN85LS03DAFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,"120Hz (except 43"", 50"")",4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-the-frame-2024_spd.jpg,65.0,999.99,bestbuy,,,999.99,,1968.59754080095,6,43.0,85.0,"B0CVSHY45W,B0CVSHWGXX,B0CVSJ1ZBP,B0CVSJKFNK,B0CVSJS9DM,B0CVSH9G8V","6576585,6576593,6576594",156.2484375,6.4,6.0,6.6,7.4,7.5,6.6,6.5,4.5,4.2,7.5,80.86,55.06,28.4,540.3514404,490.0,287.0,497.0,497.0,498.0,499.0,500.0,5390.0,5390.0,6.1,10.4,6.0,6.1,"Yes (except 43"", 50"") ",Yes,"4 (3x HDMI 2.0, 1x HDMI 2.1)",40 Gbps
88497,Samsung The Frame Pro 2025,Samsung,samsung-the-frame-pro-2025,https://www.rtings.com/tv/reviews/samsung/the-frame-pro-2025,227,v2.2,2025-04-08 20:00:01 -0400,2025-08-20 10:29:14 -0400,2026-03-13 13:00:10 -0400,"65"" (QN65LS03FWFXZA); 75"" (QN75LS03FWFXZA); 85"" (QN85LS03FWFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,144Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-the-frame-pro-2025_spd.jpg,65.0,1899.99,bestbuy,,,1899.99,,1882.6330462466824,3,65.0,85.0,"B0DXR9MP63,B0DXMJNLHT","6613680,6613687",271.4271428571429,7.0,6.8,6.4,8.0,8.4,7.4,7.8,5.4,5.7,7.6,87.23,60.98,35.4,672.6644897,862.0,540.0,644.0,820.0,893.0,881.0,540.0,5679.0,16769.0,14.1,14.3,22.1,22.2,Yes,Yes,"5 (4x HDMI 2.1, 1x Micro HDMI 2.1)",48 Gbps
102195,Samsung U7900F,Samsung,samsung-u7900f,https://www.rtings.com/tv/reviews/samsung/u7900f,227,v2.2,2025-06-01 00:00:00 -0400,2026-01-21 15:43:59 -0500,2026-03-12 10:49:09 -0400,"43"" (UN43U7900FFXZA); 50"" (UN50U7900FFXZA); 55"" (UN55U7900FFXZA); 58"" (UN58U7900FFXZA); 65"" (UN65U7900FFXZA); 70"" (UN70U7900FFXZA); 75"" (UN75U7900FFXZA); 85"" (UN85U7900FFXZA)",tv,LCD,,,QD-LCD,Yes,InP,Yes,Crystal UHD,LCD,VA,,QD-LCD,high,451.8,21.5,534.3,32.6,625.8,39.3,60Hz,4k,,,NO_GT,2026-04-20T14:29:23.039939+00:00,https://i.rtings.com/assets/sample-images/tv/spd-large.jpg?format=auto,spd_images/samsung-u7900f_spd.jpg,65.0,299.99,rtings,,,,,416.0739944909022,8,43.0,85.0,,"6639217,6632331,6640550,6639210,6639197,6639212,6639193",57.690384615384616,5.2,5.2,5.2,5.5,5.2,5.6,3.8,4.8,4.0,7.3,68.33,45.52,17.5,219.3594818,225.0,119.0,216.0,215.0,215.0,215.0,215.0,5057.0,5057.0,15.7,15.7,11.0,11.0,Yes,Yes,2 (2x HDMI 2.0),No HDMI 2.1
